2017-08-03;1567.05
2017-08-02;1573.45
2017-08-01;1569.56
2017-07-31;1561.96
2017-07-28;1570.79
2017-07-27;1581.11
2017-07-26;1581.52
2017-07-25;1575.32
2017-07-24;1583.61
2017-07-21;1597.45
2017-07-20;1612.52
2017-07-19;1618.57
2017-07-18;1639.35
2017-07-17;1651.63
2017-07-14;1649.83
2017-07-13;1651.15
2017-07-12;1650.7
2017-07-11;1631.29
2017-07-10;1627.81
2017-07-07;1623.17
2017-07-06;1627.21
2017-07-05;1629.27
2017-07-04;1627.29
2017-07-03;1628.55
2017-06-30;1620.48
2017-06-29;1643.72
2017-06-28;1630.98
2017-06-27;1643.52
2017-06-26;1654.88
2017-06-22;1645.36
2017-06-21;1647.67
2017-06-20;1658.87
2017-06-19;1655.08
2017-06-16;1638.42
2017-06-15;1641.52
2017-06-14;1657.2
2017-06-13;1653.52
2017-06-12;1654.65
2017-06-09;1656.09
2017-06-08;1651.72
2017-06-07;1648.47
2017-06-05;1649.3
2017-06-02;1656.02
2017-06-01;1646.81
2017-05-31;1650.26
2017-05-30;1640.08
2017-05-29;1636.02
2017-05-26;1640.12
2017-05-24;1641.71
2017-05-23;1641.77
2017-05-22;1635.61
2017-05-19;1631.81
2017-05-18;1628.52
2017-05-17;1653.06
2017-05-16;1657.13
2017-05-15;1650.73
2017-05-12;1647.28
2017-05-11;1649.17
2017-05-10;1652.14
2017-05-09;1654.54
2017-05-08;1645.8
2017-05-05;1642.04
2017-05-04;1640.71
2017-05-03;1636.5
2017-05-02;1636.51
2017-04-28;1627.73
2017-04-27;1620.74
2017-04-26;1621.94
2017-04-25;1620.64
2017-04-24;1609.27
2017-04-21;1578.26
2017-04-20;1571.67
2017-04-19;1571.22
2017-04-18;1576.71
2017-04-13;1575.85
2017-04-12;1585.45
2017-04-11;1577.63
2017-04-10;1572.61
2017-04-07;1569.73
2017-04-06;1564.07
2017-04-05;1568.42
2017-04-04;1578.62
2017-04-03;1591.13
2017-03-31;1590.52
2017-03-30;1585.17
2017-03-29;1587.08
2017-03-28;1581.3
2017-03-27;1578.31
2017-03-24;1582.04
2017-03-23;1581.57
2017-03-22;1569.94
2017-03-21;1588.63
2017-03-20;1587.79
2017-03-17;1593.94
2017-03-16;1603.06
2017-03-15;1590.23
2017-03-14;1595.16
2017-03-13;1599.83
2017-03-10;1595
2017-03-09;1585.44
2017-03-08;1583.22
2017-03-07;1578.25
2017-03-06;1581.29
2017-03-03;1585.61
2017-03-02;1594.46
2017-03-01;1594.56
2017-02-28;1572.73
2017-02-27;1577.06
2017-02-24;1589.51
2017-02-23;1593.61
2017-02-22;1593.88
2017-02-21;1592.75
2017-02-20;1582.78
2017-02-17;1578.91
2017-02-16;1580.99
2017-02-15;1577.73
2017-02-14;1573.11
2017-02-13;1572.53
2017-02-10;1568.21
2017-02-09;1557.5
2017-02-08;1552.25
2017-02-07;1560.71
2017-02-06;1558.92
2017-02-03;1559.13
2017-02-02;1554.58
2017-02-01;1554.15
2017-01-31;1548.14
2017-01-30;1538.5
2017-01-27;1553.79
2017-01-26;1563.52
2017-01-25;1545.99
2017-01-24;1522.87
2017-01-23;1524.37
2017-01-20;1527.38
2017-01-19;1521.92
2017-01-18;1515.99
2017-01-17;1514.58
2017-01-16;1518.27
2017-01-13;1522.49
2017-01-12;1513.24
2017-01-11;1517.75
2017-01-10;1516.57
2017-01-09;1525.38
2017-01-05;1530.93
2017-01-04;1538.77
2017-01-03;1541.2
2017-01-02;1530.61
2016-12-30;1522.06
2016-12-29;1526.7
2016-12-28;1532.86
2016-12-27;1536.01
2016-12-23;1528.42
2016-12-22;1525.27
2016-12-21;1537.35
2016-12-20;1547.86
2016-12-19;1552.55
2016-12-16;1553.6
2016-12-15;1551.14
2016-12-14;1551.09
2016-12-13;1551.96
2016-12-12;1541
2016-12-09;1538.38
2016-12-08;1520.15
2016-12-07;1503.98
2016-12-06;1492.17
2016-12-05;1490.63
2016-12-02;1477.92
2016-12-01;1482.56
2016-11-30;1484.02
2016-11-29;1479.07
2016-11-28;1491.06
2016-11-25;1491.23
2016-11-24;1487.72
2016-11-23;1488.68
2016-11-22;1490.29
2016-11-21;1482.12
2016-11-18;1478.75
2016-11-17;1472.62
2016-11-16;1473.83
2016-11-15;1467.28
2016-11-14;1469.59
2016-11-11;1470.52
2016-11-10;1479.31
2016-11-09;1458.96
2016-11-08;1441.37
2016-11-07;1434.17
2016-11-04;1420.25
2016-11-03;1429.76
2016-11-02;1431.37
2016-11-01;1457.01
2016-10-31;1458.96
2016-10-28;1461.19
2016-10-27;1459.61
2016-10-26;1458.8
2016-10-25;1461.1
2016-10-24;1473.48
2016-10-21;1472.06
2016-10-20;1467.85
2016-10-19;1462.67
2016-10-18;1459.94
2016-10-17;1447.24
2016-10-14;1447.58
2016-10-13;1442.5
2016-10-12;1459.7
2016-10-11;1468.16
2016-10-10;1467.78
2016-10-07;1458.05
2016-10-06;1461.51
2016-10-05;1455.22
2016-10-04;1456.35
2016-10-03;1450.7
2016-09-30;1439.08
2016-09-29;1442.89
2016-09-28;1436.04
2016-09-27;1428.7
2016-09-26;1436.56
2016-09-23;1446.07
2016-09-22;1448.05
2016-09-21;1434.71
2016-09-20;1424.9
2016-09-19;1421.48
2016-09-16;1415.5
2016-09-15;1417.64
2016-09-14;1418.13
2016-09-13;1427.12
2016-09-12;1426.5
2016-09-09;1440.88
2016-09-08;1443.21
2016-09-07;1443.46
2016-09-06;1444.72
2016-09-05;1443.22
2016-09-02;1437.24
2016-09-01;1430.6
2016-08-31;1429.11
2016-08-30;1423.5
2016-08-29;1411.98
2016-08-26;1414.51
2016-08-25;1411.91
2016-08-24;1419.24
2016-08-23;1408.92
2016-08-22;1403.66
2016-08-19;1405.77
2016-08-18;1405.31
2016-08-17;1411.33
2016-08-16;1419.66
2016-08-15;1424.7
2016-08-12;1419.81
2016-08-11;1416.9
2016-08-10;1410.43
2016-08-09;1411.35
2016-08-08;1388.44
2016-08-05;1381.16
2016-08-04;1366.35
2016-08-03;1362.28
2016-08-02;1380.37
2016-08-01;1395.74
2016-07-29;1389.83
2016-07-28;1393.07
2016-07-27;1395.87
2016-07-26;1389.95
2016-07-25;1397.03
2016-07-22;1382.08
2016-07-21;1390.46
2016-07-20;1386.72
2016-07-19;1378.72
2016-07-18;1380.06
2016-07-15;1377.4
2016-07-14;1369.72
2016-07-13;1363.4
2016-07-12;1358.76
2016-07-11;1351.36
2016-07-08;1326.76
2016-07-07;1313.45
2016-07-06;1303.68
2016-07-05;1324.93
2016-07-04;1345.73
2016-07-01;1342.18
2016-06-30;1324.38
2016-06-29;1309.62
2016-06-28;1290.36
2016-06-27;1353.23
2016-06-23;1366.98
2016-06-22;1357.91
2016-06-21;1346.92
2016-06-20;1340.36
2016-06-17;1300.27
2016-06-16;1301.27
2016-06-15;1306.89
2016-06-14;1294.32
2016-06-13;1312.79
2016-06-10;1343.15
2016-06-09;1362.45
2016-06-08;1366.56
2016-06-07;1369.03
2016-06-03;1369.68
2016-06-02;1364.12
2016-06-01;1369.58
2016-05-31;1383.38
2016-05-30;1380.44
2016-05-27;1379.2
2016-05-26;1376.44
2016-05-25;1370.45
2016-05-24;1358.68
2016-05-23;1345.52
2016-05-20;1342.99
2016-05-19;1340.75
2016-05-18;1340.96
2016-05-17;1348.46
2016-05-16;1336.63
2016-05-13;1325.85
2016-05-12;1332.7
2016-05-11;1338.52
2016-05-10;1342.26
2016-05-09;1336.61
2016-05-06;1317.69
2016-05-04;1336
2016-05-03;1353.48
2016-05-02;1365.07
2016-04-29;1389.61
2016-04-28;1391.26
2016-04-27;1395.75
2016-04-26;1399.95
2016-04-25;1401.34
2016-04-22;1408.93
2016-04-21;1422.79
2016-04-20;1419.8
2016-04-19;1413.83
2016-04-18;1386.45
2016-04-15;1387.11
2016-04-14;1396.47
2016-04-13;1394.82
2016-04-12;1368.64
2016-04-11;1376.37
2016-04-08;1365
2016-04-07;1349.04
2016-04-06;1349.02
2016-04-05;1361.86
2016-04-04;1370.43
2016-04-01;1360.79
2016-03-31;1375.54
2016-03-30;1383.41
2016-03-29;1358.13
2016-03-24;1365.17
2016-03-23;1382.63
2016-03-22;1382.44
2016-03-21;1391.77
2016-03-18;1393.22
2016-03-17;1404.08
2016-03-16;1412.49
2016-03-15;1424.19
2016-03-14;1431.64
2016-03-11;1419.19
2016-03-10;1423.77
2016-03-09;1402.78
2016-03-08;1399.81
2016-03-07;1403.4
2016-03-04;1409.29
2016-03-03;1394.48
2016-03-02;1401.77
2016-03-01;1392.02
2016-02-29;1374.57
2016-02-26;1378.77
2016-02-25;1360.97
2016-02-24;1368.89
2016-02-23;1385.8
2016-02-22;1385.74
2016-02-19;1370.44
2016-02-18;1381.53
2016-02-17;1374.25
2016-02-16;1349.87
2016-02-15;1336.17
2016-02-12;1286.67
2016-02-11;1296.34
2016-02-10;1306.17
2016-02-09;1288.52
2016-02-08;1339.6
2016-02-05;1347.46
2016-02-04;1334.83
2016-02-03;1331.62
2016-02-02;1340.38
2016-02-01;1365.9
2016-01-29;1359.92
2016-01-28;1366.76
2016-01-27;1377.47
2016-01-26;1376.12
2016-01-25;1367.81
2016-01-22;1364.24
2016-01-21;1319.81
2016-01-20;1332.17
2016-01-19;1341.73
2016-01-18;1322.59
2016-01-15;1348.51
2016-01-14;1359.08
2016-01-13;1377.87
2016-01-12;1369.05
2016-01-11;1362.03
2016-01-08;1379.95
2016-01-07;1379.66
2016-01-05;1410.47
2016-01-04;1441.34
2015-12-30;1455.42
2015-12-29;1452.95
2015-12-28;1451.71
2015-12-23;1446.69
2015-12-22;1428.45
2015-12-21;1443.8
2015-12-18;1435.79
2015-12-17;1461.49
2015-12-16;1439.5
2015-12-15;1427.11
2015-12-14;1418.66
2015-12-11;1433.38
2015-12-10;1444.67
2015-12-09;1460.85
2015-12-08;1494.06
2015-12-07;1504.61
2015-12-04;1501.98
2015-12-03;1544.94
2015-12-02;1539.54
2015-12-01;1546.53
2015-11-30;1542.12
2015-11-27;1527.62
2015-11-26;1524.62
2015-11-25;1508.38
2015-11-24;1515.8
2015-11-23;1521.87
2015-11-20;1525.48
2015-11-19;1530.91
2015-11-18;1515.21
2015-11-17;1514.33
2015-11-16;1485.68
2015-11-13;1485.56
2015-11-12;1512.61
2015-11-11;1518.3
2015-11-10;1517.85
2015-11-09;1537.25
2015-11-06;1536.58
2015-11-05;1535.05
2015-11-04;1533.95
2015-11-03;1508.68
2015-11-02;1509.7
2015-10-30;1508.45
2015-10-29;1505.98
2015-10-28;1503.22
2015-10-27;1504.08
2015-10-26;1515.23
2015-10-23;1514.85
2015-10-22;1485.66
2015-10-21;1463.14
2015-10-20;1471.82
2015-10-19;1466.74
2015-10-16;1469.71
2015-10-15;1453.87
2015-10-14;1455.06
2015-10-13;1483.47
2015-10-12;1504.6
2015-10-09;1490.2
2015-10-08;1464.99
2015-10-07;1471.64
2015-10-06;1464.58
2015-10-05;1456.97
2015-10-02;1429.38
2015-10-01;1435.97
2015-09-30;1423.83
2015-09-29;1403.3
2015-09-28;1416.08
2015-09-25;1421.63
2015-09-24;1424.2
2015-09-23;1432.38
